Timestamp,Age,Gender,Country,self employed,work interfere,no employees,remote work,tech company,benefits,care options,wellness program,seek help,leave,mental health consequence,phys health consequence,coworkers,supervisor,mental vs physical
8/28/2014 11:15,20,MALE,Canada,No,Sometimes,26-100,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 11:09,35,MALE,Canada,No,Never,500-1000,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 16:58,39,MALE,Canada,No,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,Yes,No
9/1/2014 8:19,31,MALE,Canada,No,Sometimes,26-100,No,Yes,No,No,No,No,Easy,Yes,No,No,No,No
8/30/2014 11:48,32,MALE,Canada,No,Often,26-100,No,Yes,Yes,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/30/2014 13:55,27,MALE,Canada,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Very easy,Yes,No,No,No,No
8/30/2014 20:43,25,MALE,Canada,Yes,Often,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
2/24/2015 9:18,42,MALE,Canada,No,Often,26-100,No,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,No,Yes,Yes,No
9/14/2014 9:04,34,MALE,Canada,No,Rarely,26-100,No,No,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
2/21/2015 4:19,26,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/29/2014 5:15,35,MALE,Canada,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/29/2014 8:26,34,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/29/2014 8:36,38,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/29/2014 8:53,34,MALE,Canada,No,Never,500-1000,No,No,Yes,Yes,No,No,Easy,Yes,Yes,No,Yes,No
8/29/2014 9:01,39,MALE,Canada,No,Never,26-100,No,Yes,Yes,No,Yes,No,Very easy,No,No,Yes,Yes,Yes
8/29/2014 12:15,44,MALE,Canada,No,Sometimes,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/29/2014 10:05,40,MALE,Canada,No,Never,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 13:46,33,MALE,Canada,No,Often,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 13:52,24,MALE,Canada,No,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/27/2014 12:53,38,MALE,Canada,No,Never,100-500,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,No,Yes
8/27/2014 13:03,31,MALE,Canada,No,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,DIfficult,No,No,Yes,Yes,Yes
8/27/2014 14:33,23,MALE,Canada,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,Yes,Yes,No,No
8/27/2014 14:23,26,MALE,Canada,No,Often,500-1000,Yes,No,No,No,No,Yes,DIfficult,Yes,Yes,No,No,No
8/27/2014 14:10,46,MALE,Canada,No,Never,100-500,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 14:22,30,MALE,Canada,No,Often,500-1000,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,Yes
8/27/2014 11:50,25,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
8/27/2014 11:53,19,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:00,30,MALE,Canada,No,Never,100-500,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:43,32,MALE,Canada,No,Sometimes,100-500,No,Yes,No,Yes,No,No,Very difficult,Yes,No,Yes,No,Yes
8/27/2014 11:43,32,MALE,Canada,Yes,Sometimes,100-500,No,Yes,No,Yes,Yes,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:41,37,MALE,Canada,No,Rarely,100-500,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/27/2014 12:36,42,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 12:40,25,MALE,Canada,Yes,Never,100-500,Yes,Yes,No,No,No,Yes,Easy,Yes,No,Yes,Yes,No
8/27/2014 12:31,19,MALE,Canada,No,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:33,40,MALE,Canada,No,Never,100-500,No,No,Yes,No,No,No,Very difficult,Yes,No,Yes,Yes,No
8/27/2014 21:35,34,MALE,Canada,No,Never,More than 1000,No,No,Yes,No,Yes,Yes,DIfficult,Yes,No,Yes,No,No
8/27/2014 22:07,26,MALE,Canada,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/27/2014 21:05,31,MALE,Canada,Yes,Never,26-100,Yes,Yes,Yes,Yes,No,No,Very difficult,Yes,No,Yes,No,No
8/27/2014 17:47,40,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/28/2014 8:40,31,MALE,Canada,Yes,Never,500-1000,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 9:54,36,MALE,Canada,No,Sometimes,500-1000,No,Yes,Yes,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 1:14,35,MALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 2:54,26,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 15:32,44,MALE,Canada,No,Rarely,500-1000,Yes,Yes,Yes,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:36,34,MALE,Canada,Yes,Never,100-500,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 15:46,35,MALE,Canada,No,Sometimes,500-1000,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:27,28,MALE,Canada,No,Sometimes,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 15:23,33,MALE,Canada,No,Often,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 15:24,40,MALE,Canada,No,Often,26-100,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:25,26,MALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 16:34,29,MALE,Canada,No,Never,More than 1000,No,No,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 16:15,26,MALE,Canada,No,Sometimes,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,No,No
8/27/2014 16:16,33,MALE,Canada,Yes,Often,26-100,Yes,Yes,No,No,No,Yes,Very easy,No,Yes,Yes,Yes,No
8/27/2014 16:16,28,MALE,Canada,No,Never,500-1000,Yes,No,No,No,No,Yes,Very easy,Yes,No,No,No,No
8/27/2014 16:10,41,MALE,Canada,No,Never,500-1000,No,Yes,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 7:12,39,MALE,Canada,No,Never,100-500,Yes,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 18:59,26,FEMALE,Netherlands,No,Rarely,100-500,Yes,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:51,23,FEMALE,Netherlands,Yes,Sometimes,100-500,No,No,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 16:11,35,FEMALE,Netherlands,No,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,No,No
8/27/2014 15:24,36,FEMALE,Netherlands,No,Rarely,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,No,No
8/27/2014 14:52,42,FEMALE,Netherlands,No,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,No,Easy,No,No,Yes,Yes,No
2/21/2015 15:28,39,FEMALE,Netherlands,No,Rarely,26-100,No,Yes,No,Yes,Yes,No,Very easy,No,No,Yes,Yes,No
2/21/2015 18:54,27,FEMALE,Netherlands,No,Never,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/28/2014 9:18,33,FEMALE,Netherlands,No,Sometimes,More than 1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/28/2014 5:05,31,FEMALE,Netherlands,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
2/21/2015 4:32,28,FEMALE,Netherlands,No,Rarely,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
2/21/2015 4:23,29,FEMALE,Netherlands,No,Sometimes,500-1000,No,No,Yes,Yes,Yes,No,Very easy,Yes,Yes,Yes,Yes,Yes
8/28/2014 8:00,27,FEMALE,Netherlands,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,No,Yes
8/28/2014 4:02,44,FEMALE,Netherlands,No,Often,500-1000,No,Yes,No,No,No,No,Very easy,No,No,No,Yes,No
2/21/2015 11:48,25,FEMALE,Netherlands,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 17:10,24,MALE,Netherlands,Yes,Never,More than 1000,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 17:31,25,MALE,Netherlands,Yes,Never,100-500,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 10:10,34,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 10:22,26,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/28/2014 15:50,48,MALE,Netherlands,No,Rarely,500-1000,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 13:34,34,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 12:44,39,MALE,Netherlands,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 12:42,43,MALE,Netherlands,No,Never,100-500,Yes,No,No,No,No,Yes,Easy,Yes,No,Yes,Yes,No
8/28/2014 11:19,41,MALE,Netherlands,No,Never,26-100,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 11:10,25,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,No,No
8/28/2014 11:48,31,MALE,Netherlands,Yes,Never,500-1000,No,Yes,No,No,Yes,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 11:44,40,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/28/2014 11:40,43,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 16:56,27,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,No,No
8/28/2014 16:56,37,MALE,Netherlands,Yes,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,No,Yes
8/31/2014 22:16,32,MALE,Netherlands,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,DIfficult,Yes,No,No,No,No
9/1/2014 9:12,25,MALE,Netherlands,No,Often,26-100,No,Yes,No,Yes,No,No,Very difficult,No,No,Yes,Yes,No
9/1/2014 9:15,29,MALE,Netherlands,No,Rarely,More than 1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
9/1/2014 12:00,30,MALE,Netherlands,No,Never,More than 1000,No,No,No,Yes,Yes,Yes,DIfficult,No,No,Yes,Yes,Yes
9/2/2014 17:04,34,MALE,Netherlands,Yes,Never,26-100,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
9/4/2014 8:35,32,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/31/2014 22:11,37,MALE,Netherlands,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,DIfficult,Yes,No,No,No,No
8/31/2014 4:31,41,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,Yes
8/30/2014 6:48,38,MALE,Netherlands,No,Often,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
2/21/2015 13:19,32,MALE,Netherlands,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Easy,Yes,No,Yes,No,Yes
2/21/2015 17:19,28,MALE,Netherlands,No,Never,More than 1000,No,No,Yes,No,Yes,Yes,Easy,Yes,Yes,No,Yes,Yes
4/4/2015 11:22,43,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
4/23/2015 14:03,32,MALE,Netherlands,No,Rarely,26-100,No,Yes,No,No,No,Yes,Very easy,Yes,No,No,No,No
2/21/2015 9:33,25,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
2/21/2015 9:30,37,MALE,Netherlands,No,Never,26-100,No,Yes,No,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
2/21/2015 9:29,36,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
2/21/2015 4:18,24,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
2/21/2015 4:34,40,MALE,Netherlands,No,Often,26-100,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,Yes,No
2/21/2015 4:51,29,MALE,Netherlands,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
2/21/2015 5:55,43,MALE,Netherlands,No,Never,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
2/21/2015 6:06,29,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
2/21/2015 9:10,26,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
2/21/2015 9:16,33,MALE,Netherlands,No,Never,More than 1000,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/29/2014 3:02,35,MALE,Netherlands,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/29/2014 0:47,45,MALE,Netherlands,No,Rarely,26-100,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 20:49,25,MALE,Netherlands,No,Sometimes,More than 1000,No,No,No,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 22:23,50,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/29/2014 9:15,26,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,No,No,Yes
8/29/2014 11:34,33,MALE,Netherlands,No,Often,More than 1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/29/2014 15:10,30,MALE,Netherlands,Yes,Sometimes,26-100,No,Yes,No,No,No,No,Very difficult,Yes,No,Yes,Yes,No
8/29/2014 16:07,33,MALE,Netherlands,No,Often,26-100,No,Yes,No,No,No,Yes,Very difficult,No,Yes,Yes,Yes,Yes
8/29/2014 9:27,29,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,No,No,No,No
8/29/2014 9:54,37,MALE,Netherlands,No,Never,100-500,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 13:26,25,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:31,40,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 12:51,24,MALE,Netherlands,No,Never,100-500,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,No,Yes,No
8/27/2014 12:54,40,MALE,Netherlands,Yes,Never,500-1000,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:58,46,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,Yes,No,No,Very difficult,Yes,No,No,No,No
8/27/2014 14:28,38,MALE,Netherlands,No,Never,26-100,No,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 14:37,34,MALE,Netherlands,Yes,Often,500-1000,No,Yes,No,No,No,No,Very difficult,No,No,No,No,No
8/27/2014 13:55,32,MALE,Netherlands,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/27/2014 14:13,44,MALE,Netherlands,Yes,Never,500-1000,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 11:46,33,MALE,Netherlands,No,Never,100-500,No,Yes,No,No,No,No,Very easy,No,No,No,No,No
8/27/2014 11:43,45,MALE,Netherlands,No,Often,100-500,No,Yes,No,No,No,No,DIfficult,Yes,Yes,No,Yes,No
8/27/2014 12:49,35,MALE,Netherlands,No,Never,More than 1000,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/27/2014 12:17,26,MALE,Netherlands,No,Sometimes,100-500,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 12:40,20,MALE,Netherlands,No,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,Easy,Yes,No,Yes,No,No
8/27/2014 17:46,37,MALE,Netherlands,No,Rarely,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 18:41,28,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 19:13,42,MALE,Netherlands,No,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 6:10,32,MALE,Netherlands,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
8/28/2014 6:11,36,MALE,Netherlands,Yes,Never,500-1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes
8/28/2014 6:27,27,MALE,Netherlands,No,Never,More than 1000,No,Yes,No,No,No,Yes,Very easy,No,No,No,No,No
8/28/2014 6:30,27,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/28/2014 8:23,27,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 9:54,25,MALE,Netherlands,No,Never,500-1000,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 6:05,41,MALE,Netherlands,No,Sometimes,More than 1000,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 6:02,23,MALE,Netherlands,Yes,Never,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,No,Yes,Yes,Yes
8/28/2014 0:47,21,MALE,Netherlands,No,Often,26-100,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 1:19,26,MALE,Netherlands,Yes,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,Yes,Yes,Yes,No
8/28/2014 3:13,29,MALE,Netherlands,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,Yes,No,DIfficult,Yes,Yes,No,No,No
8/28/2014 3:47,28,MALE,Netherlands,Yes,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/28/2014 3:49,27,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 4:24,23,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 15:31,26,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 15:32,38,MALE,Netherlands,No,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 17:33,39,MALE,Netherlands,No,Sometimes,26-100,Yes,Yes,No,Yes,Yes,No,DIfficult,Yes,Yes,No,No,No
8/27/2014 15:23,35,MALE,Netherlands,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 16:21,32,MALE,Netherlands,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/27/2014 16:21,32,MALE,Netherlands,No,Never,500-1000,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 16:23,26,MALE,Netherlands,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,Yes,No,Yes,No,No
8/27/2014 16:29,38,MALE,Netherlands,No,Rarely,500-1000,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 16:31,34,MALE,Netherlands,Yes,Never,More than 1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/27/2014 15:58,39,MALE,Netherlands,No,Never,100-500,No,Yes,Yes,No,No,No,Very easy,Yes,No,No,No,No
8/29/2014 11:24,32,MALE,Netherlands,No,Sometimes,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 17:48,37,FEMALE,Australia,No,Sometimes,500-1000,No,Yes,No,Yes,No,No,DIfficult,Yes,No,Yes,Yes,No
8/27/2014 17:42,31,FEMALE,Australia,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,No,No,No
8/27/2014 12:53,30,FEMALE,South Africa,Yes,Often,100-500,Yes,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 15:28,51,FEMALE,South Africa,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/28/2014 3:42,29,FEMALE,Australia,No,Rarely,100-500,No,No,Yes,No,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 3:29,31,FEMALE,Australia,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,DIfficult,Yes,No,Yes,Yes,No
9/26/2014 10:05,31,FEMALE,Australia,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 11:51,26,FEMALE,Australia,No,Often,100-500,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:49,46,FEMALE,Australia,No,Sometimes,26-100,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
12/1/2014 9:58,32,FEMALE,Australia,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 4:00,29,FEMALE,Australia,No,Sometimes,100-500,No,No,No,Yes,Yes,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 4:16,34,FEMALE,Australia,No,Never,500-1000,No,No,No,No,Yes,Yes,Very easy,Yes,Yes,No,No,No
8/28/2014 10:57,26,MALE,Australia,No,Never,500-1000,No,Yes,No,Yes,No,No,Very difficult,Yes,Yes,No,No,No
8/28/2014 10:54,32,MALE,Australia,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 18:18,29,MALE,Australia,No,Sometimes,500-1000,No,Yes,No,No,No,No,Easy,Yes,No,Yes,No,No
8/28/2014 10:18,30,MALE,South Africa,No,Never,100-500,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 10:25,40,MALE,Australia,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very difficult,Yes,No,Yes,No,No
8/28/2014 13:32,23,MALE,Australia,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 11:21,20,MALE,Australia,Yes,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
9/1/2014 10:06,38,MALE,Australia,No,Sometimes,More than 1000,No,No,No,No,No,No,Easy,Yes,Yes,No,No,No
9/3/2014 1:32,26,MALE,South Africa,No,Never,More than 1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,No,No,No,No
9/8/2014 0:52,29,MALE,Australia,No,Never,More than 1000,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/30/2014 5:05,40,MALE,Australia,No,Rarely,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/30/2014 7:31,25,MALE,Australia,No,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes
9/8/2014 16:46,32,MALE,Australia,No,Often,26-100,No,Yes,No,No,No,No,Very difficult,Yes,No,No,No,Yes
2/22/2015 2:40,38,MALE,Australia,No,Never,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
4/11/2015 14:35,72,MALE,Australia,Yes,Often,26-100,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,No,No
5/6/2015 10:14,35,MALE,Australia,No,Often,100-500,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,No,Yes,No
8/17/2015 9:38,28,MALE,South Africa,No,Often,100-500,No,No,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
9/26/2014 8:45,27,MALE,Australia,Yes,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,No
2/21/2015 4:55,56,MALE,Australia,No,Often,100-500,Yes,Yes,No,Yes,No,No,Very easy,Yes,No,No,No,No
2/21/2015 5:34,38,MALE,Australia,Yes,Never,26-100,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,No
2/21/2015 8:56,31,MALE,South Africa,No,Sometimes,26-100,No,Yes,No,No,No,No,DIfficult,Yes,No,No,No,No
2/21/2015 9:19,40,MALE,Australia,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
8/29/2014 8:54,44,MALE,Australia,No,Never,500-1000,No,Yes,Yes,No,No,No,Easy,Yes,No,No,No,No
8/29/2014 1:20,34,MALE,South Africa,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/29/2014 11:25,37,MALE,Australia,No,Sometimes,100-500,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/29/2014 12:20,38,MALE,South Africa,No,Often,26-100,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/29/2014 12:48,27,MALE,Australia,No,Never,26-100,Yes,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
